,0,score,known
3851,ANTXR1,0.2716287575696245,0
3852,ZNF521,0.2715685014983167,0
3853,SLC2A4,0.2715335335894431,0
3854,NDUFS2,0.2714411194064017,0
3855,DHFR,0.2712638735248,0
3856,CALM1,0.2712174474048854,0
3857,LIPH,0.271047137074291,0
3858,NPY5R,0.2709430221213079,0
3859,UQCC1,0.2707966667023331,0
3861,ADRB2,0.2707042779290069,0
3862,RBCK1,0.2702984915174724,0
3863,KIR3DL1,0.2702842357593811,0
3864,ATP6V1H,0.270231982599707,0
3865,COL6A5,0.2702204687643422,0
3866,RASAL1,0.2701709729096005,0
3867,S1PR5,0.2701106565871244,0
3868,POU4F1,0.2700788064213071,0
3869,TNFAIP6,0.2700609485660423,0
3870,WDR83,0.2699987063880149,0
3871,GABBR1,0.2699255922201488,0
3872,STAB2,0.2699079742097502,0
3873,COX4I1,0.2698151593105383,0
3874,EFNA4,0.2697846256599445,0
3875,OXER1,0.2696592143872576,0
3876,OSTN,0.2695904024485855,0
3877,MXD4,0.2695175030392217,0
3878,ENC1,0.2694583953671828,0
3879,CTTN,0.2694413781735998,0
3880,BIN2,0.269365660148844,0
3881,CDK8,0.2692576948891259,0
3882,P2RY4,0.2692302017812441,0
3883,CCL13,0.2691843159201528,0
3884,COX7A2L,0.2691198695273584,0
3885,COX20,0.2690689537885398,0
3886,C19orf60,0.2690607077975056,0
3887,CCL18,0.2690227501952265,0
3888,TPM1,0.2688540045753429,0
3889,TNIP3,0.2687135903109379,0
3890,CDC37L1,0.2686952901935965,0
3891,HHIP,0.2683927870128563,0
3892,CORT,0.2683731078255087,0
3893,MMP20,0.2683706519494734,0
3894,IFIH1,0.2682230040412005,0
3895,PIK3R5,0.2682213643036303,0
3896,SSTR1,0.2680329077890092,0
3897,NPR2,0.2680302455417844,0
3898,LPCAT4,0.2677973795158293,0
3899,CST6,0.2675755208244708,0
3900,FMO2,0.2675700845537692,0
3901,ABCG8,0.2675171249698073,0
3902,HECA,0.2674151118234056,0
3903,TLL1,0.2673294394742944,0
3904,LNPEP,0.267204930093304,0
3905,ZFYVE19,0.2671932373230457,0
3906,TUBB,0.2671711107917713,0
3907,TCF21,0.2670604015275524,0
3908,ALDOB,0.2670520526969223,0
3909,MAPK6,0.266873662015225,0
3910,ECM1,0.2668331644536076,0
3911,GNG13,0.2667384633414373,0
3912,HAPLN1,0.2666911196648152,0
3913,MKNK2,0.2666813217536505,0
3914,MID1IP1,0.2665074723285853,0
3915,GGA2,0.2665004432620205,0
3916,COX11,0.2664468367657515,0
3917,PVRL2,0.2663296164914155,0
3918,IRF4,0.2662670704967408,0
3919,RMDN3,0.2662403591640677,0
3920,SRR,0.2661209715736777,0
3921,OSBPL5,0.2660191696732596,0
3922,AP1AR,0.2660090174749087,0
3923,TSC22D4,0.266004532134886,0
3924,GPI,0.2659250860304986,0
3925,ORAI1,0.2658777969504753,0
3926,RC3H1,0.2658714061801777,0
3927,LPCAT1,0.2658548856567054,0
3928,HCAR2,0.2658482605308587,0
3931,NOX3,0.2655097407363027,0
3932,PGAM2,0.2654814038076761,0
3933,VDAC1,0.2652238371951934,0
3934,RBPJ,0.2647289091217705,0
3935,LILRB2,0.2647257019412476,0
3936,TAS2R60,0.2646938368270136,0
3937,TMEM173,0.2646898280932251,0
3938,ARF6,0.2646785720034716,0
3939,P2RY11,0.2645829415762891,0
3940,NDUFA9,0.2644936368926486,0
3941,FCN1,0.2644181804107304,0
3942,GNG4,0.2642838643236104,0
3943,CASP5,0.2642742264433139,0
3944,TGIF2LX,0.2642721783625707,0
3945,NR2F6,0.2642551621399616,0
3946,INSL5,0.2641571064141848,0
3947,IMMT,0.2641020666710315,0
3948,COX6B1,0.2640020892879243,0
3949,PPOX,0.2637622360032581,0
3950,FRMD6,0.2637227299967531,0
3951,LTB,0.2636768580817498,0
3952,LEFTY1,0.2636740237644253,0
3953,COL9A2,0.2636452345699168,0
3954,ISL1,0.263307684301714,0
3955,GUCA2A,0.2632955338539905,0
3956,TNFRSF8,0.2632044731089538,0
3957,SORL1,0.2630136738733329,0
3958,ORMDL1,0.2629312498730105,0
3959,ATP6V0D1,0.2628045736709126,0
3960,PRDM14,0.2627755747939784,0
3961,DAPK2,0.2625416574357387,0
3962,LDHAL6B,0.2624667778218382,0
3963,UTS2R,0.2623978849447522,0
3964,TJP1,0.262376605212858,0
3965,COL6A1,0.2622338817672227,0
3966,LARP6,0.2620998361546531,0
3967,CD300A,0.2620819074458178,0
3968,PIK3C2A,0.2619838897192498,0
3969,SMURF1,0.2619611448033913,0
3970,GLI2,0.2617976859333161,0
3971,GZMA,0.2617504017667197,0
3972,IL1F10,0.2616518147791836,0
3973,CLEC7A,0.2616285868773972,0
3974,INPP4A,0.2614710843199345,0
3975,ZPBP2,0.261418146713803,0
3976,FGF5,0.2613648146147164,0
3977,TAS2R4,0.2612835522398821,0
3978,DSE,0.2612800275167096,0
3979,BMP8A,0.2612652430393604,0
3980,LCOR,0.2612130510007934,0
3981,TMEM106B,0.2610948471449621,0
3982,SH3BP5,0.2610629172526972,0
3983,CCR4,0.2610620319528629,0
3984,PTPRA,0.2608955984139807,0
3985,CDK5,0.2608324637184029,0
3986,TIAM1,0.2607947763094078,0
3987,TGM3,0.2607927280860698,0
3988,TSTA3,0.2607440389780166,0
3989,TAS2R1,0.260741293501543,0
3990,GSTZ1,0.2607147996748519,0
3991,RASGRF2,0.2606679953265198,0
3992,CYP4A22,0.2606277496626137,0
3993,NCR1,0.2606243989610688,0
3994,AMY2A,0.2605553368532902,0
3995,CYB5R2,0.2604378000576129,0
3996,ZNF444,0.2602757972855733,0
3997,ENSG00000258724,0.2600279802181101,0
3998,PRSS8,0.2599973439058463,0
3999,C12orf5,0.2599232385346532,0
4000,ANKRD46,0.259838950622422,0
4001,SLMO1,0.2597606050155653,0
4002,RYR2,0.2597124158328096,0
4003,TJP2,0.2596238470614109,0
4004,SYNPO,0.2594808798690522,0
4005,CTSW,0.2593780553314618,0
4006,FCGR3A,0.2593604398893684,0
4007,HSH2D,0.2593069265511143,0
4008,CHST7,0.2593065737249552,0
4009,COLEC12,0.2592991939154809,0
4010,APOA1BP,0.2592812169100464,0
4011,BCL9,0.2592744906786592,0
4012,GNG3,0.2592674944244355,0
4013,PTDSS2,0.259222064910017,0
4014,HES7,0.2589588048615193,0
4015,INHBC,0.2589438248494918,0
4016,MASP1,0.2587888033617723,0
4017,LRIG1,0.2586052415651918,0
4018,MIER3,0.2585836897134171,0
4019,SRD5A3,0.2585042856940098,0
4020,TAS2R19,0.258368692150958,0
4021,SCARF1,0.2583631027771548,0
4022,CASP10,0.2583393940265435,0
4023,RAP2C,0.2582567996631876,0
4024,ATP6V0E1,0.2581384759219669,0
4025,USP18,0.2580215908198228,0
4026,ATP6V1G1,0.2579662554752646,0
4028,FAM8A1,0.2576705129360893,0
4029,BUB1B-PAK6,0.2574695909836685,0
4030,MBOAT7,0.2574481053312107,0
4031,PPT2,0.2574356343652179,0
4032,TNFSF13,0.2573621610962625,0
4033,NLRC5,0.2571781733905744,0
4034,COL6A3,0.25711709962884,0
4035,TRPC4,0.2569876787113474,0
4036,TBC1D4,0.2569847947160411,0
4037,ESYT3,0.2568892456230313,0
4038,FOLH1,0.2568136777449523,0
4039,NR1D1,0.2567727205944344,0
4040,UNK,0.2567601534560293,0
4041,PPP2R5D,0.2567277087779639,0
4042,SH3BP1,0.2565541773078121,0
4043,FCN2,0.2564667894890526,0
4044,PPP1R13B,0.2564272772928705,0
4045,CCL27,0.2564178423093405,0
4046,TNIP1,0.2563416143836369,0
4047,HPDL,0.2563389875830865,0
4048,TBC1D1,0.2563320294925947,0
4049,PPA2,0.256297302695706,0
4050,GPR4,0.2562013173868591,0
4051,CALM3,0.2561522860033355,0
4052,TAS2R9,0.256151276571322,0
4053,PCP2,0.2561045317407574,0
4054,GABPB1,0.2560288232124293,0
4055,LY6G6F,0.2560006247486111,0
4056,GNG11,0.2558946622494851,0
4057,ENSG00000255730,0.2558824706653707,0
4058,SH3PXD2A,0.2558592710241859,0
4059,ATP1B4,0.2558498687777742,0
4060,HSPB7,0.255843386183282,0
4061,PTPN4,0.2556962743773383,0
4062,NTSR1,0.255650686420646,0
4063,STARD4,0.255623364227163,0
4064,AGFG1,0.2554267276759627,0
4065,PDIA4,0.2553949374032645,0
4066,NFKBIZ,0.2553658406488379,0
4067,MZF1,0.2553398442341003,0
4068,NKIRAS1,0.2551120295383037,0
4069,HTR1E,0.2550690124131265,0
4070,OCA2,0.2550322372183372,0
4071,CDC25B,0.2548877233757107,0
4072,TMEM127,0.2548251953473689,0
4073,BMP1,0.2548022507987487,0
4074,THEM4,0.2547065621938471,0
4075,CBFA2T2,0.2546438801673553,0
4076,TAS2R14,0.2544813364414164,0
4077,CLHC1,0.254408924420854,0
4078,GNB4,0.2542763432739627,0
4079,PRKAA1,0.2542693726644327,0
4080,RTP4,0.2539046764694072,0
4081,TAS2R30,0.2537919080214094,0
4082,FTCD,0.253772757931786,0
4083,FOXP1,0.2537507622953459,0
4084,P2RX2,0.2537206778007089,0
4085,APC,0.2537026957053779,0
4086,RASIP1,0.253579626239895,0
4087,SNAI2,0.2535534848536411,0
4088,COL9A1,0.253428844382135,0
4089,OR8K1,0.2534259667138294,0
4090,DDX41,0.2531531324556083,0
4091,TAP2,0.2529010129210572,0
4092,IQSEC1,0.2528606270060716,0
4093,RHBDF2,0.2527123403493009,0
4094,GDI1,0.2527067928571078,0
4095,HTR1D,0.2527034079651427,0
4096,FFAR4,0.2526490798687071,0
4097,AHNAK,0.2526098762499623,0
4098,P2RY1,0.2525850720533236,0
4099,POGLUT1,0.2525259254659552,0
4100,CHRND,0.2525238357057533,0
4101,TMEM170B,0.2525091135647374,0
4102,PDIA2,0.2523619474616483,0
4103,TAS2R5,0.2523496328924959,0
4104,TTC1,0.2523493613714129,0
4105,GNG12,0.2523164294697986,0
4106,PAFAH1B3,0.2522933207447236,0
4107,DMRT1,0.2521731778363544,0
4108,MYRF,0.2521125547475826,0
4109,CTBP2,0.2519773743001969,0
4110,ARHGEF18,0.2519369533208271,0
4111,SLC22A7,0.2517472558206896,0
4112,NGLY1,0.2515052197969761,0
4113,LMCD1,0.25148475574532,0
4114,NAPRT,0.2514400997224285,0
4115,RNF5,0.2514302703123022,0
4116,MYL5,0.2513707291438986,0
4117,SECTM1,0.2511918083945436,0
4118,AKAP1,0.2511448474576309,0
4119,SGIP1,0.2509372975391394,0
4120,SKI,0.2508286015740921,0
4121,TBC1D16,0.2506453136429226,0
4122,NOTCH3,0.2506229342216218,0
4123,CLEC1B,0.2505903359744292,0
4124,CDRT1,0.2505542631833312,0
4125,GNGT2,0.250508040793969,0
4126,VSTM4,0.250435599194823,0
4128,GNB2,0.2502592419143228,0
4129,ATP6V0D2,0.250191840587106,0
4130,CLEC1A,0.2501750031943779,0
4131,ADCY4,0.2501586698232286,0
4133,MIEF1,0.2498141719163109,0
4134,MARCKS,0.2498118135653034,0
4135,RMND5A,0.2497452951837887,0
4136,HAVCR1,0.2496739076028719,0
4137,BMP5,0.2495860348565523,0
4138,METTL8,0.2495250344996845,0
4139,MEA1,0.2493121060493651,0
4140,THBS1,0.2492112089119218,0
4141,ATOH7,0.2488909172301379,0
4142,SYT1,0.2487778992585896,0
4143,PTPRF,0.2487349035037337,0
4144,OR51E1,0.2487284254574773,0
4145,COL2A1,0.2484777365136031,0
4147,CDIPT,0.248442782033579,0
4148,ATP5O,0.2482583062162115,0
4150,NOTCH4,0.248124296254378,0
4151,TRIAP1,0.2479904841725072,0
4152,DIO3,0.2479165324024923,0
4153,MED24,0.2477747522325868,0
4154,GNAT3,0.2477710847220544,0
4155,RABGEF1,0.2476671069423691,0
4156,GBA,0.2475877171909025,0
4157,SUCNR1,0.2474631689689674,0
4158,L1TD1,0.247413665702342,0
4159,SSTR3,0.2472920744950811,0
4160,ESYT1,0.247261191254476,0
4161,AKAP8,0.2471711470611308,0
4162,FHL5,0.2471153248448647,0
4163,SLC18A3,0.2470641257069296,0
4164,ARHGEF2,0.2467512584295553,0
4165,BEST1,0.2467433121342009,0
4166,LIAS,0.2466199864540397,0
4167,SLA2,0.2465471671404022,0
4168,PIK3AP1,0.2465129149487479,0
4169,COL4A6,0.2462988128325479,0
4170,PTPRU,0.2462056887248807,0
4171,CHSY1,0.2461618939528303,0
4172,PDP1,0.2458709742623778,0
4173,TRPC3,0.2458592668895721,0
4174,GADD45B,0.2457341889094384,0
4175,MECP2,0.2456610036568673,0
4176,SULT1A3,0.2456347284507562,0
4177,ARHGAP35,0.2456082019773119,0
4178,NECAP1,0.2455954336296197,0
4179,COL9A3,0.2455570787596918,0
4180,KDM3B,0.2455554847217596,0
4181,PAK7,0.2454859104167348,0
4182,HTR1B,0.2453177717859043,0
4183,TAS2R39,0.2452657909497577,0
4184,LCT,0.2452379316889704,0
4185,GYG1,0.2452106324776507,0
4186,THY1,0.2452016258029966,0
4187,COX18,0.2451899896212616,0
4188,RFFL,0.2451178166699746,0
4189,DAPK1,0.2450629409878615,0
4190,MYPN,0.2449882897254014,0
4191,TERT,0.2449880526462847,0
4192,LY9,0.2449519291378425,0
4193,TAS2R42,0.2448288282420762,0
4194,DPP9,0.244644830392234,0
4195,COL17A1,0.2441153481807173,0
4196,COL5A2,0.2441150708924408,0
4197,COX15,0.2437519054504744,0
4198,ADCY2,0.2437089331920307,0
4199,TSPYL2,0.2437039945684204,0
4200,OARD1,0.2434397733705226,0
4201,PSMB9,0.2433527330466632,0
4202,PIAS4,0.2433409117495829,0
4203,CGB8,0.2431606098464152,0
4204,POU4F3,0.2431593259073782,0
4205,NCAM1,0.243157432030926,0
4206,PSMB1,0.2431180530829391,0
4207,DSN1,0.2430213793683298,0
4208,FOXC1,0.2429860497069573,0
4209,IGF2BP2,0.2429538736504271,0
4210,TLE2,0.242861804454218,0
4211,SUFU,0.2427926895401352,0
4212,GGA1,0.2427246469145899,0
4213,MAPK4,0.2426171459008843,0
4214,GPR18,0.2426141036776267,0
4215,CARD8,0.2425790649310382,0
4216,SHMT2,0.2425266680425612,0
4217,EGR4,0.2424804865327892,0
4218,SNAP91,0.2424795119706689,0
4219,ABI2,0.2424272435032736,0
4220,SSBP4,0.2424080600407511,0
4221,AMY1A,0.2423903721381304,0
4223,GRAP2,0.242277028075445,0
4224,SHOC2,0.2422420798067611,0
4225,INHBE,0.2420106156231989,0
4226,EPHB2,0.2420024242001488,0
4227,RYR3,0.2419526647919296,0
4228,SVIL,0.2419433172845521,0
4229,NOX5,0.241820676781782,0
4230,AHCYL1,0.2416875098388802,0
4231,CEACAM6,0.2416570454612245,0
4232,KLRK1,0.2415777098723088,0
4233,SCNN1D,0.2415396312900495,0
4234,CHRM4,0.2414981468012621,0
4235,SETD7,0.2412432002957764,0
4236,AKT1S1,0.2411049160098058,0
4237,KCTD13,0.2410909727851682,0
4238,FCGR2A,0.2410814321292994,0
4239,ZSCAN10,0.2410037516718941,0
4240,SPOCK3,0.2409818711149476,0
4241,COL14A1,0.2409559336891786,0
4242,AGL,0.2406773341397795,0
4243,BRI3,0.2406748537779468,0
4244,PPAPDC2,0.2405778691495071,0
4245,SSH1,0.2405502783332353,0
4246,RICTOR,0.2404083879952064,0
4247,MANBA,0.2402298144832139,0
4248,KIAA2013,0.2401844524264331,0
4249,NCOR1,0.2401640989214587,0
4250,TPM4,0.240093232269785,0
4251,PPIC,0.2400895690541821,0
4252,CAPN15,0.2400754773819524,0
4253,ACTN3,0.2400514493236616,0
4254,SSX1,0.2397442397266658,0
4255,EPS15L1,0.2397101219365396,0
4256,GDF5,0.2396133039340566,0
4257,SCNN1A,0.239554152472012,0
4258,CTNNA3,0.2393043445619738,0
4259,NCKAP1,0.2391815077683638,0
4260,TRDN,0.2390643839135771,0
4261,AP2A1,0.2389933730706056,0
4262,SDF4,0.2389192188531356,0
4264,IFNL3,0.2387958923986605,0
4265,H2AFY,0.2387524826615668,0
4266,ETNK2,0.2387054516779606,0
4267,PPP3CA,0.2386284106141195,0
4268,ABCG5,0.2385076752193973,0
4269,ENSG00000250264,0.2384773173093909,0
4270,AACT,0.23846083895667,0
4271,RHOT1,0.2383663635735104,0
4272,BRK1,0.2383524053760252,0
4273,UGT2B17,0.2382971537548454,0
4274,NADSYN1,0.2381858572664648,0
4275,DUSP16,0.2381487335906371,0
4276,G6PC3,0.2381283592665457,0
4277,GNG8,0.2380465195225112,0
4278,EBF1,0.237955035879585,0
4279,CISH,0.2378628894312221,0
4280,SLC10A7,0.2378189210107527,0
4281,ARPC3,0.237803593232155,0
4282,GORASP2,0.2377293590297539,0
4283,ZNF420,0.2375747728125372,0
4284,NGEF,0.2374890885311674,0
4285,GALR2,0.2373111924428277,0
4286,MED13L,0.237310494585138,0
4287,ITSN1,0.2373060399356716,0
4288,FAHD1,0.2372947000839159,0
4289,PSME2,0.2372890754934504,0
4290,GPANK1,0.2372813765497014,0
4291,SURF1,0.2371574639340187,0
4292,GNG7,0.2371537293882436,0
4293,CCDC6,0.2371080725576422,0
4294,GALK1,0.2370231443327181,0
4295,CASP7,0.2370104405632724,0
4296,REEP1,0.2369787444224436,0
4297,RSPO3,0.2368715798030405,0
4298,CGB5,0.236862996653375,0
4299,ELMO1,0.2368509403556559,0
4300,LHPP,0.2367985102187016,0
4301,COL11A2,0.2366811487084633,0
4302,BEX1,0.2366599906707512,0
4303,SULT1C2,0.2366599445484436,0
4304,OSER1,0.2366472672910129,0
4305,FOXRED2,0.236408119606585,0
4306,ATP4B,0.2363247186643199,0
4307,ADCY5,0.2362837704194936,0
4308,SLC19A1,0.2362605197426778,0
4309,ABCA13,0.2362259546079698,0
4310,NDUFA4L2,0.2361292017347044,0
4311,SUGT1,0.2360683769844811,0
4312,MT-CYB,0.2359567723073093,0
4313,PSMD5,0.2358862004587418,0
4314,UNC5C,0.2356676843144749,0
4315,DSEL,0.2356240402617469,0
4316,PRELID1,0.2355627808260468,0
4317,MAP4K5,0.2354944960024688,0
4318,RALBP1,0.2354010694025349,0
4319,INPP1,0.2354008585252567,0
4320,SH3GLB1,0.2352141848025326,0
4321,AAK1,0.23517990686482,0
4323,EHD4,0.2350968180849871,0
4324,CORO1C,0.2350681932686477,0
4325,KLF1,0.2350025246741198,0
4326,EDEM3,0.2349486346606354,0
4327,CHRFAM7A,0.2348363758223076,0
4328,NUDT6,0.2347743931171102,0
4329,RNF103,0.2345651551258993,0
4331,RAB3D,0.234466740228852,0
4332,CCDC116,0.2344156848818464,0
4333,AMY2B,0.2343794337437748,0
4334,GNPTAB,0.2342950345402714,0
4335,CIPC,0.2341413989765156,0
4336,FGFBP1,0.2339988992188883,0
4337,NCR3,0.2339649358463399,0
4339,AIRE,0.2334436530124345,0
4340,GFRAL,0.2334392308393238,0
4342,ENSG00000267561,0.2333448549979681,0
4343,SPATA13,0.233336349184369,0
4344,NFAT5,0.2332357303975417,0
4345,REEP5,0.2331498066152542,0
4346,PIAS3,0.2330793765083963,0
4347,APOD,0.2329020631466805,0
4348,C14orf1,0.2328341122299567,0
4350,GJA5,0.2328105456262768,0
4351,HBG1,0.2327458669579658,0
4352,AXIN1,0.2326822963250397,0
4353,SYNJ1,0.2324363559409822,0
4354,ARHGEF7,0.2324270702297902,0
4355,BIRC6,0.2324070463146496,0
4357,TM2D1,0.2323024461280344,0
4358,ATP6V1A,0.2322680493230531,0
4359,NPY4R,0.2320621330928715,0
4360,GPR84,0.2320164879232333,0
4361,FCGR1A,0.2319169176734462,0
4362,ARNTL2,0.2318575750119538,0
4363,NHLH2,0.2316885164276134,0
4364,PFKFB4,0.2315030763765336,0
4365,USP16,0.2312892968604911,0
4366,UGP2,0.2312863257680587,0
4367,RECK,0.2312556324638078,0
4368,ZC3H12A,0.2312293608995352,0
4369,TRIP10,0.2312049826102802,0
4370,MYLK,0.2311450658554715,0
4371,ECSIT,0.231096864917524,0
4372,TLN2,0.2310890388494178,0
4373,CSNK1G1,0.2310725302644579,0
4374,RELT,0.2310545343773065,0
4375,CAPN14,0.2307787963352383,0
4376,FDXR,0.2307117286804855,0
4377,GLI1,0.2306622474238761,0
4378,DYM,0.2305638341145189,0
4379,PKN1,0.2304765279363719,0
4380,FRMPD3,0.2304352579469226,0
4381,H1F0,0.2303613609579494,0
4382,PIP5K1C,0.230122811470184,0
4383,CAPN9,0.2300777994310165,0
4384,SPHKAP,0.2298587283253677,0
4385,STRADA,0.2298560677699928,0
4386,OAZ3,0.2297626397845656,0
4387,DENND2C,0.2295233052182985,0
4388,IGF2R,0.2294867998074661,0
4389,DVL2,0.2292570208887774,0
4390,SIGMAR1,0.2292308836478377,0
4392,EML4,0.2289731253692076,0
4393,EPN2,0.2289533981406901,0
4394,KCNK3,0.2289172147421116,0
4395,ARPC5,0.2286746271489736,0
4397,PITPNM3,0.2286037103862607,0
4398,TMEM220,0.2284646967606394,0
4399,CELA2A,0.2282686138161868,0
4400,CYTH4,0.2282476114915341,0
4401,MARC2,0.2281557743241424,0
4402,ENO1,0.2281392021088902,0
4403,PPP5C,0.2281345918667626,0
4404,HSPA1L,0.2279163706365854,0
4405,TRAP1,0.2278713662181014,0
4406,LMAN2,0.2278020305089285,0
4407,MYCN,0.2277657977623425,0
4408,SLCO1B3,0.2277548386170627,0
4409,EN1,0.2277297314419979,0
4410,YIF1B,0.2277108851094533,0
4411,ATG7,0.227191357020956,0
4412,LCORL,0.2271891519260799,0
4413,LAMA4,0.2271557828117699,0
4414,HIST1H1C,0.2271377093473789,0
4415,IL25,0.2271037944465974,0
4416,ADCY3,0.2270544504721546,0
4417,PIANP,0.2270175932314764,0
4418,LEKR1,0.2268975485652177,0
4419,CCL1,0.2266973351740129,0
4420,COLEC11,0.2265134906333555,0
4421,IQGAP3,0.2264378486674502,0
4422,UQCRC2,0.2263578234018831,0
4423,MED20,0.2263415676194652,0
4424,APBB1,0.2260921140420259,0
4425,MYH11,0.225840862975722,0
4426,MED11,0.2258278391879577,0
4427,GLS2,0.225761759548437,0
4428,ENSG00000255819,0.225720582774531,0
4429,VIM,0.2255976756601285,0
4430,PIP4K2C,0.2254748931143067,0
4431,PSG11,0.225367366501163,0
4432,PGK2,0.2253230213717336,0
4433,TFR2,0.2252801551495891,0
4434,NPY2R,0.2252741117000708,0
4435,CHRNA6,0.2251682137511133,0
4436,IMPA1,0.2250567900706739,0
4437,ABI1,0.2250468463177195,0
4438,STXBP2,0.2249728860608003,0
4439,RGS22,0.2247618175601005,0
4440,MAP3K9,0.2247144447197989,0
4441,TXLNG,0.2246865802490258,0
4442,PAX6,0.2246776473397066,0
4443,LGR4,0.2246064375101094,0
4444,P4HA3,0.2245718200638279,0
4445,LIMS1,0.2245464268163938,0
4446,SEMA3B,0.2245087794098357,0
4448,ABCG2,0.2243237239941641,0
4449,CSNK1G3,0.224163028332023,0
4450,GPR39,0.224124120994972,0
4451,UBXN2A,0.2239367266572249,0
4452,SUGCT,0.2238888267996592,0
4453,TRERF1,0.2238640278051482,0
4454,ARHGDIG,0.223835526863215,0
4455,ATAD3B,0.2237818781199587,0
4456,TAPBPL,0.223773580142284,0
4457,AMY1B,0.2237340998710372,0
4458,MATN1,0.2237230801684371,0
4459,SLC25A3,0.2236874402997569,0
4460,IMPDH1,0.2236581922164487,0
4461,UAP1L1,0.2236205080893624,0
4462,COASY,0.2235912265828593,0
4463,HRH4,0.2235444577085485,0
4464,MTMR10,0.2234173476471933,0
4465,SLC2A8,0.2232385887219576,0
4466,ZFYVE9,0.2231334229775245,0
4467,VCPIP1,0.2231329038481784,0
4468,HEATR5B,0.2230036985548729,0
4469,HIST1H1A,0.2228783357224781,0
4470,OR13G1,0.2228067810394827,0
4471,ELF1,0.2227735854296114,0
4472,CD226,0.22264994435608,0
4473,SDHAF2,0.2225717123806055,0
4474,CAPN7,0.2225522624048306,0
4475,KIRREL3,0.2224907813959933,0
4476,PSMB11,0.2224630991409115,0
4477,KLRC2,0.2224145680478663,0
4478,RAB4A,0.2223954624581785,0
4479,STMN1,0.222290528414029,0
4480,LEMD3,0.2222600794224424,0
4481,RAC3,0.2221540403244989,0
4482,RHOT2,0.2219617118604518,0
4483,RNF125,0.221938173338056,0
4484,NFE2L1,0.2216775420479892,0
4485,CLOCK,0.2214406644674214,0
4486,PGM3,0.2213296798081241,0
4487,PGM5,0.2213216311666661,0
4488,PPP2R5E,0.2212946931656123,0
4489,SOX1,0.2212897713972871,0
4490,HEYL,0.2212781329835893,0
4491,MIEN1,0.2212661452780375,0
4492,SYNGAP1,0.2209531205946924,0
4493,HLA-G,0.2209274181191107,0
4494,QPRT,0.2209119544407209,0
4495,INPP4B,0.2206611487537328,0
4496,TM2D2,0.22054533439418,0
4497,ETV3,0.2204938905868948,0
4498,TAS2R38,0.2204732284408001,0
4499,CLCN7,0.2204657188133176,0
4500,NTN4,0.2203906129701333,0
4501,PICALM,0.2202504592416921,0
4502,SALL1,0.2200613610556689,0
4503,SNX9,0.220031816759955,0
4504,GRM8,0.2199922585369869,0
4505,GJD2,0.2199704004354573,0
4506,KIAA1524,0.2199446628187655,0
4507,CAMKK2,0.2197834618461432,0
4508,C4orf33,0.2197300016775467,0
4509,ARFIP2,0.219723770232863,0
4510,SLC6A6,0.2193636623385534,0
4511,LILRA4,0.2192841072671958,0
4512,TRIM13,0.219207609901921,0
4513,ACPP,0.219191309110787,0
4514,CEP290,0.2191092385297656,0
4515,CTCFL,0.2189764629362172,0
4516,NET1,0.2189637422194343,0
4517,ATP2A1,0.2189564039689381,0
4518,MGAT5,0.2188990786194709,0
4519,COL15A1,0.2186827048015821,0
4520,NUBPL,0.2186533643715007,0
4521,NECAP2,0.21863650236208,0
4522,GRM2,0.2185385880087354,0
4523,CD24,0.2185141573911573,0
4524,EPN1,0.2184987568102017,0
4525,NMNAT1,0.2184601040630485,0
4526,TRPM6,0.2184409524866765,0
4527,ENSG00000248405,0.2182074706318508,0
4528,RAB2A,0.2181788493299656,0
4529,SIK1,0.2181633988899253,0
4530,PLK3,0.2181612299202793,0
4531,PMEPA1,0.2180196563683425,0
4532,NTAN1,0.2179822059062288,0
4533,TLE4,0.2178999064090678,0
4534,GYG2,0.2178684924982674,0
4535,FXYD1,0.2178522448358746,0
4536,EMD,0.2178251011274738,0
4537,HLA-DRB1,0.217816462325573,0
4538,DNAJB9,0.2177806647539634,0
4539,GYS2,0.2175806456310466,0
4540,AKAP14,0.2175477192469612,0
4541,GIT2,0.217525557133832,0
4542,GADD45G,0.2174788494017735,0
4543,RAB4B,0.2174306570345708,0
4544,RASD1,0.2172888123384743,0
4545,PHF20L1,0.2172468009041836,0
4547,ABCC8,0.2172037797283036,0
4548,DNAJC10,0.217179887890371,0
4549,NCOA3,0.2171450483520914,0
4550,CHMP3,0.2171117955116231,0
4551,UBQLN2,0.2170878244486697,0
4552,HIST2H3PS2,0.2170551257897629,0
4553,ITPKC,0.217039070371947,0
4554,PANK3,0.2170037477520586,0
4555,MGAT4B,0.2169290322908904,0
4556,CAPZA2,0.2169205276349899,0
4557,PRCP,0.2167113093779296,0
4558,ARHGAP5,0.21668517317291,0
4559,HINT1,0.2166773008441066,0
